2024-07-19 02:08:50,"(13.2312129, 77.5502439)","(13.2308816, 77.5501899)",0.03711687798432628,44.540253581191536,0.003711687798432628,0,5.0,0.0,10,25.003711687798432
2024-07-19 02:08:53,"(13.2308816, 77.5501899)","(13.2299549, 77.5500435)",0.10374372488479561,124.49246986175473,0.010374372488479562,4.898493972350946,5.0,0.0,10,29.908868344839426
2024-07-19 02:08:57,"(13.2299549, 77.5500435)","(13.2289164, 77.5498767)",0.11630545154251552,104.67490638826398,0.011630545154251553,0.9349812776527955,5.0,0.0,10,25.946611822807046
2024-07-19 02:09:00,"(13.2289164, 77.5498767)","(13.2280952, 77.549692)",0.09303072827387675,111.6368739286521,0.009303072827387675,2.327374785730419,5.0,0.0,10,27.336677858557806
2024-07-19 02:09:10,"(13.2255992, 77.5491437)","(13.224969, 77.549172)",0.06978798942612624,83.74558731135149,0.006978798942612625,0,5.0,0.0,10,25.00697879894261
2024-07-19 02:09:13,"(13.224969, 77.549172)","(13.2240583, 77.5493296)",0.10219069698026473,122.62883637631766,0.010219069698026474,4.525767275263533,5.0,0.0,10,29.535986344961557
2024-07-19 02:09:16,"(13.224969, 77.549172)","(13.2240583, 77.5493296)",0.10219069698026473,122.62883637631766,0.010219069698026474,4.525767275263533,5.0,0.0,10,29.535986344961557
2024-07-19 02:09:20,"(13.2240583, 77.5493296)","(13.2230006, 77.549609)",0.12087098976442327,108.78389078798095,0.012087098976442327,1.7567781575961903,5.0,0.0,10,26.76886525657263
2024-07-19 02:09:23,"(13.2230006, 77.549609)","(13.2228192, 77.5496791)",0.02145884521126482,25.75061425351778,0.002145884521126482,0,5.0,0.0,10,25.002145884521127
2024-07-19 02:09:33,"(13.2237055, 77.5493082)","(13.224079, 77.5492286)",0.042212284672995266,37.99105620569574,0.004221228467299527,0,5.0,0.0,10,25.0042212284673
2024-07-19 02:09:36,"(13.224079, 77.5492286)","(13.2245766, 77.5491387)",0.05590637326191786,67.08764791430143,0.005590637326191786,0,5.0,0.0,10,25.005590637326193
2024-07-19 02:09:39,"(13.2245766, 77.5491387)","(13.225369, 77.5490394)",0.08832333188921086,105.98799826705303,0.008832333188921087,1.197599653410606,5.0,0.0,10,26.206431986599526
2024-07-19 02:09:42,"(13.225369, 77.5490394)","(13.2263677, 77.5491155)",0.11079604170616998,132.95525004740398,0.011079604170617,6.591050009480796,5.0,0.0,10,31.602129613651414
2024-07-19 02:09:44,"(13.2263677, 77.5491155)","(13.2270381, 77.5492912)",0.07657373876973164,137.83272978551696,0.0076573738769731645,7.566545957103393,5.0,0.0,10,32.57420333098037
2024-07-19 02:13:37,"(13.2073742, 77.5575228)","(13.2089427, 77.5566042)",0.2000644467273507,240.0773360728208,0.02000644467273507,28.01546721456416,5.0,0.0,10,53.0354736592369
2024-07-19 02:13:40,"(13.2089427, 77.5566042)","(13.209983, 77.5560247)",0.13111618395798724,157.3394207495847,0.013111618395798726,11.467884149916939,5.0,0.0,10,36.48099576831274
2024-07-19 02:13:43,"(13.209983, 77.5560247)","(13.2113807, 77.5551833)",0.17952263578641012,215.42716294369214,0.017952263578641013,23.085432588738428,5.0,0.0,10,48.10338485231707
2024-07-19 02:13:46,"(13.2113807, 77.5551833)","(13.2151265, 77.5531106)",0.4713874669732384,565.664960367886,0.04713874669732385,93.13299207357721,5.0,0.0,10,118.18013082027454
2024-07-19 02:13:49,"(13.2151265, 77.5531106)","(13.2164501, 77.5525217)",0.15974044960149783,191.6885395217974,0.015974044960149782,18.33770790435948,5.0,0.0,10,43.35368194931963
2024-07-19 02:13:52,"(13.2164501, 77.5525217)","(13.2164818, 77.5525972)",0.008903263087058268,10.683915704469921,0.0008903263087058268,0,5.0,0.0,10,25.000890326308706
